head,relation,tail
Orange,showsSymptom,Leaf_Wilting
Orange,showsSymptom,Stunted_Growth
Orange,showsSymptom,Dark_Margins
Orange,showsSymptom,Yellowing_Leaves
Peach,showsSymptom,Water_Soaked_Lesions
Peach,showsSymptom,Necrotic_Tissue
Peach,showsSymptom,Curling_Leaves
Peach,showsSymptom,Dark_Margins
Peach,showsSymptom,Brown_Leaf_Spots
Peach,showsSymptom,Leaf_Wilting
Peach,showsSymptom,Vein_Yellowing
Peach,showsSymptom,White_Powdery_Growth
Peach,showsSymptom,Stunted_Growth
Peach,showsSymptom,Mosaic_Patterns
Peach,showsSymptom,Yellowing_Leaves
Pepper,showsSymptom,Water_Soaked_Lesions
Pepper,showsSymptom,Necrotic_Tissue
Pepper,showsSymptom,Curling_Leaves
Pepper,showsSymptom,Dark_Margins
Pepper,showsSymptom,Brown_Leaf_Spots
Pepper,showsSymptom,Leaf_Wilting
Pepper,showsSymptom,Vein_Yellowing
Pepper,showsSymptom,White_Powdery_Growth
Pepper,showsSymptom,Stunted_Growth
Pepper,showsSymptom,Mosaic_Patterns
Pepper,showsSymptom,Yellowing_Leaves
Potato,showsSymptom,Leaf_Wilting
Potato,showsSymptom,Mosaic_Patterns
Potato,showsSymptom,White_Powdery_Growth
Potato,showsSymptom,Vein_Yellowing
Potato,showsSymptom,Leaf_Scorch
Potato,showsSymptom,Dark_Margins
Potato,showsSymptom,Brown_Leaf_Spots
Potato,showsSymptom,Water_Soaked_Lesions
Potato,showsSymptom,Stunted_Growth
Potato,showsSymptom,Yellowing_Leaves
Squash,showsSymptom,Vein_Yellowing
Squash,showsSymptom,Stunted_Growth
Squash,showsSymptom,Leaf_Scorch
Squash,showsSymptom,Curling_Leaves
Squash,showsSymptom,Mosaic_Patterns
Strawberry,showsSymptom,Leaf_Scorch
Strawberry,showsSymptom,Necrotic_Tissue
Strawberry,showsSymptom,Yellowing_Leaves
Strawberry,showsSymptom,Brown_Leaf_Spots
Tomato,showsSymptom,Water_Soaked_Lesions
Tomato,showsSymptom,Necrotic_Tissue
Tomato,showsSymptom,Curling_Leaves
Tomato,showsSymptom,Dark_Margins
Tomato,showsSymptom,Brown_Leaf_Spots
Tomato,showsSymptom,Leaf_Wilting
Tomato,showsSymptom,Vein_Yellowing
Tomato,showsSymptom,White_Powdery_Growth
Tomato,showsSymptom,Stunted_Growth
Tomato,showsSymptom,Mosaic_Patterns
Tomato,showsSymptom,Yellowing_Leaves
Tomato,showsSymptom,Leaf_Scorch
Mosaic_Patterns,hasDisease,Curling_Leaves
Leaf_Wilting,coOccursWith,Tomato_Yellow_Leaf_Curl_Virus
Leaf_Blight,similarTo,Necrotic_Tissue
White_Powdery_Growth,showsSymptom,Dark_Margins
Tomato_Yellow_Leaf_Curl_Virus,showsSymptom,Apple_Scab
Early_Blight,hasSymptom,Esca
Esca,similarTo,Corn
Vein_Yellowing,similarTo,Leaf
Cherry,hasSymptom,White_Powdery_Growth
Dark_Margins,hasDisease,Black_Rot
Powdery_Mildew,hasDisease,Dark_Margins
Cedar_Apple_Rust,similarTo,Stunted_Growth
Grape,applicableTo,Dark_Margins
Stunted_Growth,affectsPart,Squash
Apple,affectsPart,Orange
Soil_Solarization,showsSymptom,Tomato_Mosaic_Virus
Common_Rust,coOccursWith,Cedar_Apple_Rust
Potato,hasDisease,Peach
Curling_Leaves,showsSymptom,Strawberry
White_Powdery_Growth,treatedBy,Soil_Solarization
Resistant_Variety,showsSymptom,Citrus_Greening
Strawberry,hasSymptom,Gray_Leaf_Spot
Powdery_Mildew,affectsPart,Apple_Scab
Gray_Leaf_Spot,affectsPart,Apple
Resistant_Variety,applicableTo,Pepper
Apple,coOccursWith,Sanitation
Corn,applicableTo,Fungicide
Mosaic_Patterns,hasSymptom,Peach
Remove_Infected_Plants,hasDisease,Strawberry
Target_Spot,hasSymptom,Strawberry
Late_Blight,applicableTo,Resistant_Variety
Tomato_Mosaic_Virus,affectsPart,Black_Rot
Crop_Rotation,applicableTo,Pruning
Corn,coOccursWith,Bacterial_Spot
Septoria_Leaf_Spot,coOccursWith,Orange
Leaf_Mold,hasSymptom,Stunted_Growth
Biological_Control,hasSymptom,Dark_Margins
Curling_Leaves,showsSymptom,Pruning
Brown_Leaf_Spots,applicableTo,Leaf_Mold
Fungicide,showsSymptom,Crop_Rotation
Apple_Scab,affectsPart,Apple
Copper_Spray,applicableTo,Mosaic_Patterns
Tomato,treatedBy,Cedar_Apple_Rust
Crop_Rotation,applicableTo,Vein_Yellowing
Citrus_Greening,hasDisease,Proper_Irrigation
Sanitation,hasDisease,Pepper
White_Powdery_Growth,coOccursWith,Strawberry
Late_Blight,treatedBy,Brown_Leaf_Spots
Crop_Rotation,showsSymptom,Peach
Black_Rot,applicableTo,Soil_Solarization
Tomato_Yellow_Leaf_Curl_Virus,applicableTo,Leaf_Blight
Spider_Mites,applicableTo,Black_Rot
Septoria_Leaf_Spot,showsSymptom,Remove_Infected_Plants
Strawberry,coOccursWith,Pruning
Tomato_Yellow_Leaf_Curl_Virus,affectsPart,Early_Blight
Tomato,similarTo,Water_Soaked_Lesions
Cherry,similarTo,Pepper
Proper_Irrigation,coOccursWith,Water_Soaked_Lesions
Spider_Mites,coOccursWith,Northern_Leaf_Blight
Septoria_Leaf_Spot,hasSymptom,Apple
Brown_Leaf_Spots,hasSymptom,Pepper
Leaf_Scorch,showsSymptom,Orange
Mosaic_Patterns,treatedBy,Spider_Mites
Tomato_Mosaic_Virus,hasSymptom,Squash
Cedar_Apple_Rust,hasSymptom,Tomato
Late_Blight,showsSymptom,Pepper
Yellowing_Leaves,treatedBy,Vein_Yellowing
Potato,affectsPart,Early_Blight
Common_Rust,coOccursWith,Resistant_Variety
Tomato,showsSymptom,Apple_Scab
Grape,coOccursWith,Sanitation
Vein_Yellowing,affectsPart,Strawberry
Septoria_Leaf_Spot,treatedBy,Strawberry
Tomato_Mosaic_Virus,hasSymptom,Stunted_Growth
Proper_Irrigation,showsSymptom,Powdery_Mildew
Northern_Leaf_Blight,hasSymptom,Crop_Rotation
Citrus_Greening,coOccursWith,Leaf_Blight
Strawberry,showsSymptom,Orange
Black_Rot,applicableTo,Peach
Common_Rust,hasSymptom,Northern_Leaf_Blight
Crop_Rotation,hasDisease,Proper_Irrigation
Corn,coOccursWith,Vein_Yellowing
Esca,treatedBy,Gray_Leaf_Spot
Fungicide,similarTo,Orange
White_Powdery_Growth,similarTo,Esca
Esca,applicableTo,Strawberry
Curling_Leaves,hasSymptom,Stunted_Growth
Strawberry,treatedBy,Curling_Leaves
Target_Spot,coOccursWith,Orange
Proper_Irrigation,coOccursWith,Remove_Infected_Plants
Cherry,applicableTo,Spider_Mites
Tomato,coOccursWith,Necrotic_Tissue
Peach,affectsPart,Gray_Leaf_Spot
Leaf_Blight,coOccursWith,Bacterial_Spot
Copper_Spray,showsSymptom,Biological_Control
Northern_Leaf_Blight,coOccursWith,Leaf
Leaf_Scorch,hasDisease,Leaf_Wilting
Brown_Leaf_Spots,affectsPart,Brown_Leaf_Spots
Vein_Yellowing,coOccursWith,Squash
Remove_Infected_Plants,similarTo,Dark_Margins
Crop_Rotation,coOccursWith,Tomato_Mosaic_Virus
Gray_Leaf_Spot,applicableTo,Remove_Infected_Plants
Gray_Leaf_Spot,treatedBy,Leaf_Wilting
Fungicide,showsSymptom,Crop_Rotation
Necrotic_Tissue,similarTo,Resistant_Variety
Leaf_Wilting,coOccursWith,Leaf_Mold
Pruning,similarTo,Leaf_Mold
Soil_Solarization,hasSymptom,Fungicide
Apple,hasSymptom,Soil_Solarization
Pruning,treatedBy,Powdery_Mildew
Mosaic_Patterns,affectsPart,Citrus_Greening
Leaf,coOccursWith,Early_Blight
Copper_Spray,applicableTo,Bacterial_Spot
White_Powdery_Growth,affectsPart,Leaf_Blight
Leaf_Blight,treatedBy,Mosaic_Patterns
Gray_Leaf_Spot,showsSymptom,Dark_Margins
White_Powdery_Growth,showsSymptom,Early_Blight
Brown_Leaf_Spots,hasDisease,Leaf_Wilting
Common_Rust,showsSymptom,Necrotic_Tissue
Apple_Scab,treatedBy,Proper_Irrigation
Leaf_Wilting,showsSymptom,Leaf_Blight
Mosaic_Patterns,coOccursWith,Biological_Control
Water_Soaked_Lesions,hasSymptom,Vein_Yellowing
Biological_Control,hasDisease,Early_Blight
Septoria_Leaf_Spot,showsSymptom,Yellowing_Leaves
Tomato_Yellow_Leaf_Curl_Virus,similarTo,Citrus_Greening
Peach,hasDisease,Northern_Leaf_Blight
Cedar_Apple_Rust,hasDisease,Curling_Leaves
Leaf_Scorch,showsSymptom,Citrus_Greening
Gray_Leaf_Spot,applicableTo,Dark_Margins
Resistant_Variety,showsSymptom,Powdery_Mildew
White_Powdery_Growth,similarTo,Powdery_Mildew
Septoria_Leaf_Spot,showsSymptom,Pruning
Leaf_Wilting,showsSymptom,Resistant_Variety
Curling_Leaves,similarTo,Spider_Mites
Black_Rot,hasDisease,Pepper
Water_Soaked_Lesions,affectsPart,Brown_Leaf_Spots
Leaf_Scorch,hasDisease,Leaf_Wilting
Spider_Mites,coOccursWith,Cherry
Spider_Mites,applicableTo,Soil_Solarization
Citrus_Greening,similarTo,Strawberry
Tomato_Mosaic_Virus,coOccursWith,Gray_Leaf_Spot
Copper_Spray,hasSymptom,Brown_Leaf_Spots
Sanitation,applicableTo,Potato
Potato,affectsPart,Brown_Leaf_Spots
Target_Spot,applicableTo,Proper_Irrigation
Late_Blight,hasDisease,Proper_Irrigation
Common_Rust,showsSymptom,Northern_Leaf_Blight
Bacterial_Spot,coOccursWith,Apple
Cedar_Apple_Rust,coOccursWith,Late_Blight
Copper_Spray,hasSymptom,Orange
Potato,affectsPart,Esca
Common_Rust,hasDisease,Pepper
Mosaic_Patterns,showsSymptom,Strawberry
Sanitation,affectsPart,Stunted_Growth
Leaf_Scorch,treatedBy,Apple_Scab
Vein_Yellowing,treatedBy,Leaf_Mold
Gray_Leaf_Spot,applicableTo,Vein_Yellowing
Squash,hasSymptom,Peach
Remove_Infected_Plants,similarTo,Gray_Leaf_Spot
Vein_Yellowing,hasSymptom,Powdery_Mildew
Soil_Solarization,affectsPart,Pruning
Fungicide,coOccursWith,Leaf_Wilting
Gray_Leaf_Spot,showsSymptom,Septoria_Leaf_Spot
Spider_Mites,similarTo,Powdery_Mildew
Squash,similarTo,White_Powdery_Growth
Pepper,hasSymptom,Septoria_Leaf_Spot
Pruning,hasSymptom,Crop_Rotation
Apple_Scab,coOccursWith,Curling_Leaves
Soil_Solarization,showsSymptom,Biological_Control
Crop_Rotation,coOccursWith,Copper_Spray
Necrotic_Tissue,similarTo,Fungicide
Esca,hasDisease,Curling_Leaves
Corn,coOccursWith,Northern_Leaf_Blight
Copper_Spray,coOccursWith,Proper_Irrigation
Strawberry,treatedBy,Necrotic_Tissue
Crop_Rotation,treatedBy,Vein_Yellowing
Black_Rot,treatedBy,Pepper
Copper_Spray,similarTo,Pruning
Proper_Irrigation,hasSymptom,Water_Soaked_Lesions
Tomato_Mosaic_Virus,coOccursWith,Powdery_Mildew
Tomato_Mosaic_Virus,applicableTo,Cherry
White_Powdery_Growth,similarTo,Pruning
Yellowing_Leaves,hasSymptom,Late_Blight
Cherry,hasSymptom,Water_Soaked_Lesions
Sanitation,applicableTo,Proper_Irrigation
Apple_Scab,applicableTo,Pruning
Tomato,hasDisease,Crop_Rotation
Corn,applicableTo,Leaf_Mold
Leaf_Wilting,similarTo,Late_Blight
Apple_Scab,hasSymptom,Necrotic_Tissue
Necrotic_Tissue,similarTo,Septoria_Leaf_Spot
Squash,hasDisease,Resistant_Variety
Necrotic_Tissue,affectsPart,Target_Spot
Apple,showsSymptom,Biological_Control
Apple,hasDisease,Leaf
Leaf,hasSymptom,Curling_Leaves
Soil_Solarization,affectsPart,Crop_Rotation
Leaf_Wilting,showsSymptom,Potato
Potato,coOccursWith,Brown_Leaf_Spots
Grape,showsSymptom,Fungicide
Fungicide,hasSymptom,Cedar_Apple_Rust
Vein_Yellowing,hasSymptom,Common_Rust
Peach,hasDisease,Peach
Black_Rot,affectsPart,Leaf_Wilting
White_Powdery_Growth,coOccursWith,Resistant_Variety
Strawberry,affectsPart,Tomato_Yellow_Leaf_Curl_Virus
Soil_Solarization,applicableTo,Crop_Rotation
Apple,applicableTo,Apple_Scab
Leaf_Blight,similarTo,Copper_Spray
Potato,similarTo,Corn
Tomato,coOccursWith,Corn
Bacterial_Spot,hasSymptom,Copper_Spray
Gray_Leaf_Spot,affectsPart,Orange
Water_Soaked_Lesions,hasSymptom,Esca
Esca,coOccursWith,Vein_Yellowing
Tomato_Mosaic_Virus,coOccursWith,Leaf_Scorch
Leaf,hasSymptom,Target_Spot
Leaf,affectsPart,Dark_Margins
Tomato_Yellow_Leaf_Curl_Virus,hasSymptom,Potato
Black_Rot,hasSymptom,Fungicide
Tomato_Mosaic_Virus,similarTo,Copper_Spray
Proper_Irrigation,showsSymptom,Pruning
Stunted_Growth,similarTo,Fungicide
Curling_Leaves,hasDisease,Vein_Yellowing
Black_Rot,treatedBy,Potato
Resistant_Variety,hasDisease,Curling_Leaves
Water_Soaked_Lesions,hasDisease,Leaf_Wilting
Orange,hasSymptom,Common_Rust
Tomato,applicableTo,Necrotic_Tissue
Grape,similarTo,Pruning
Squash,showsSymptom,Leaf_Mold
Target_Spot,similarTo,Curling_Leaves
Necrotic_Tissue,treatedBy,Leaf_Blight
Septoria_Leaf_Spot,treatedBy,Strawberry
Late_Blight,applicableTo,Septoria_Leaf_Spot
Leaf_Blight,similarTo,Corn
Strawberry,showsSymptom,Target_Spot
Leaf_Wilting,hasDisease,Gray_Leaf_Spot
Curling_Leaves,treatedBy,Resistant_Variety
Powdery_Mildew,affectsPart,Brown_Leaf_Spots
Northern_Leaf_Blight,hasDisease,Strawberry
Mosaic_Patterns,similarTo,Leaf_Blight
Dark_Margins,coOccursWith,Grape
Sanitation,similarTo,Leaf_Mold
Fungicide,hasDisease,White_Powdery_Growth
Pruning,applicableTo,Corn
Fungicide,similarTo,Tomato_Mosaic_Virus
Spider_Mites,coOccursWith,Bacterial_Spot
Tomato_Yellow_Leaf_Curl_Virus,hasSymptom,Crop_Rotation
Apple_Scab,showsSymptom,Curling_Leaves
Water_Soaked_Lesions,affectsPart,Gray_Leaf_Spot
Tomato_Mosaic_Virus,applicableTo,Biological_Control
Bacterial_Spot,hasSymptom,Leaf_Blight
Necrotic_Tissue,similarTo,Soil_Solarization
Gray_Leaf_Spot,applicableTo,Early_Blight
Cherry,applicableTo,Apple
Pruning,showsSymptom,Septoria_Leaf_Spot
Esca,hasSymptom,Target_Spot
Proper_Irrigation,similarTo,Leaf
Fungicide,similarTo,Pepper
Septoria_Leaf_Spot,showsSymptom,Gray_Leaf_Spot
Powdery_Mildew,coOccursWith,Copper_Spray
Soil_Solarization,showsSymptom,Water_Soaked_Lesions
Brown_Leaf_Spots,showsSymptom,Tomato
Remove_Infected_Plants,showsSymptom,Early_Blight
Strawberry,applicableTo,Biological_Control
Tomato,applicableTo,Stunted_Growth
Cedar_Apple_Rust,treatedBy,Late_Blight
Fungicide,affectsPart,Grape
Gray_Leaf_Spot,hasDisease,Yellowing_Leaves
Leaf,showsSymptom,Leaf_Scorch
Leaf,affectsPart,Necrotic_Tissue
Esca,hasSymptom,Septoria_Leaf_Spot
Peach,showsSymptom,Leaf_Scorch
Curling_Leaves,treatedBy,Orange
Mosaic_Patterns,showsSymptom,Powdery_Mildew
Leaf_Mold,similarTo,Mosaic_Patterns
Tomato,affectsPart,Soil_Solarization
Black_Rot,affectsPart,Vein_Yellowing
Late_Blight,affectsPart,Fungicide
Tomato_Yellow_Leaf_Curl_Virus,hasSymptom,Spider_Mites
Tomato,treatedBy,Esca
Dark_Margins,hasSymptom,Pepper
Sanitation,showsSymptom,Leaf
Soil_Solarization,showsSymptom,Common_Rust
Orange,applicableTo,Tomato_Yellow_Leaf_Curl_Virus
Squash,affectsPart,Peach
Early_Blight,coOccursWith,Biological_Control
Cedar_Apple_Rust,applicableTo,Water_Soaked_Lesions
Gray_Leaf_Spot,hasSymptom,Gray_Leaf_Spot
Resistant_Variety,hasDisease,Remove_Infected_Plants
Gray_Leaf_Spot,hasSymptom,Orange
Mosaic_Patterns,applicableTo,Apple
Fungicide,treatedBy,Cedar_Apple_Rust
Proper_Irrigation,showsSymptom,Copper_Spray
Resistant_Variety,similarTo,Proper_Irrigation
Cherry,showsSymptom,Necrotic_Tissue
Late_Blight,coOccursWith,Early_Blight
Common_Rust,treatedBy,Common_Rust
Corn,hasSymptom,Spider_Mites
Strawberry,showsSymptom,Pruning
Apple_Scab,hasDisease,Potato
Black_Rot,similarTo,Corn
Brown_Leaf_Spots,coOccursWith,Potato
Remove_Infected_Plants,treatedBy,Water_Soaked_Lesions
Leaf_Mold,coOccursWith,Peach
Late_Blight,hasDisease,Proper_Irrigation
Esca,similarTo,Tomato
Cedar_Apple_Rust,treatedBy,Yellowing_Leaves
Citrus_Greening,affectsPart,Corn
Powdery_Mildew,showsSymptom,Squash
Cherry,applicableTo,Esca
Mosaic_Patterns,treatedBy,Grape
Stunted_Growth,hasSymptom,Tomato_Yellow_Leaf_Curl_Virus
Resistant_Variety,similarTo,Remove_Infected_Plants
Corn,treatedBy,Remove_Infected_Plants
Tomato_Mosaic_Virus,similarTo,Apple
Leaf,coOccursWith,Orange
Yellowing_Leaves,showsSymptom,Remove_Infected_Plants
Crop_Rotation,treatedBy,Curling_Leaves
Esca,showsSymptom,Apple_Scab
Resistant_Variety,affectsPart,Gray_Leaf_Spot
Sanitation,hasSymptom,Cedar_Apple_Rust
Early_Blight,treatedBy,Late_Blight
Orange,coOccursWith,Necrotic_Tissue
Spider_Mites,treatedBy,Peach
Water_Soaked_Lesions,affectsPart,Leaf_Mold
Target_Spot,similarTo,Copper_Spray
Proper_Irrigation,showsSymptom,Tomato_Mosaic_Virus
Citrus_Greening,hasDisease,Tomato
Proper_Irrigation,similarTo,Tomato_Mosaic_Virus
Late_Blight,coOccursWith,Mosaic_Patterns
Citrus_Greening,showsSymptom,Gray_Leaf_Spot
Sanitation,showsSymptom,Cedar_Apple_Rust
Black_Rot,applicableTo,Leaf_Blight
Leaf_Scorch,affectsPart,Biological_Control
Peach,showsSymptom,Pruning
Tomato,treatedBy,White_Powdery_Growth
Fungicide,similarTo,Soil_Solarization
Sanitation,affectsPart,Orange
Sanitation,treatedBy,Dark_Margins
Northern_Leaf_Blight,hasSymptom,Cherry
Tomato_Mosaic_Virus,similarTo,Curling_Leaves
Strawberry,coOccursWith,Leaf_Scorch
Leaf_Mold,hasDisease,Dark_Margins
Esca,treatedBy,Soil_Solarization
Citrus_Greening,coOccursWith,Apple
Leaf_Wilting,coOccursWith,Cedar_Apple_Rust
White_Powdery_Growth,coOccursWith,Septoria_Leaf_Spot
Brown_Leaf_Spots,applicableTo,Esca
Potato,hasDisease,Pruning
Leaf,applicableTo,Mosaic_Patterns
Resistant_Variety,applicableTo,Tomato_Mosaic_Virus
Strawberry,hasDisease,Citrus_Greening
Apple_Scab,treatedBy,Esca
Esca,coOccursWith,Cedar_Apple_Rust
Powdery_Mildew,hasDisease,Squash
Resistant_Variety,hasDisease,Citrus_Greening
Black_Rot,showsSymptom,Grape
Tomato_Mosaic_Virus,affectsPart,Necrotic_Tissue
Fungicide,treatedBy,Stunted_Growth
Cedar_Apple_Rust,affectsPart,Fungicide
Stunted_Growth,coOccursWith,Peach
Tomato,hasSymptom,Gray_Leaf_Spot
Leaf_Scorch,hasDisease,Dark_Margins
Necrotic_Tissue,showsSymptom,Vein_Yellowing
Orange,affectsPart,Biological_Control
Bacterial_Spot,similarTo,Apple
Curling_Leaves,treatedBy,Potato
Leaf,affectsPart,Citrus_Greening
Pruning,treatedBy,Early_Blight
Potato,hasSymptom,Gray_Leaf_Spot
Stunted_Growth,showsSymptom,Late_Blight
Esca,affectsPart,Leaf_Scorch
Leaf_Scorch,coOccursWith,Vein_Yellowing
Fungicide,coOccursWith,Leaf_Blight
Septoria_Leaf_Spot,similarTo,Northern_Leaf_Blight
Leaf_Blight,affectsPart,Powdery_Mildew
Vein_Yellowing,treatedBy,Strawberry
Resistant_Variety,treatedBy,Leaf
Orange,similarTo,Apple
Curling_Leaves,affectsPart,Curling_Leaves
Vein_Yellowing,affectsPart,Black_Rot
Black_Rot,treatedBy,Remove_Infected_Plants
Citrus_Greening,hasDisease,Cedar_Apple_Rust
Crop_Rotation,treatedBy,Strawberry
Tomato_Mosaic_Virus,showsSymptom,Pepper
Dark_Margins,hasSymptom,Potato
Proper_Irrigation,treatedBy,Late_Blight
Common_Rust,coOccursWith,Leaf
Strawberry,similarTo,Water_Soaked_Lesions
Sanitation,affectsPart,Leaf_Wilting
Pruning,coOccursWith,Remove_Infected_Plants
Vein_Yellowing,hasDisease,Potato
Strawberry,hasSymptom,Spider_Mites
Squash,hasSymptom,Copper_Spray
Leaf_Wilting,hasSymptom,Septoria_Leaf_Spot
Pepper,hasDisease,Squash
Leaf,showsSymptom,Apple
Leaf,hasDisease,Curling_Leaves
Black_Rot,coOccursWith,Early_Blight
Leaf_Blight,similarTo,Septoria_Leaf_Spot
Tomato_Yellow_Leaf_Curl_Virus,treatedBy,Proper_Irrigation
Yellowing_Leaves,treatedBy,Brown_Leaf_Spots
Common_Rust,affectsPart,Dark_Margins
Leaf,applicableTo,Leaf_Wilting
Peach,hasDisease,Orange
Curling_Leaves,hasSymptom,Fungicide
Strawberry,showsSymptom,Biological_Control
Potato,similarTo,Leaf_Blight
Pruning,coOccursWith,Leaf_Wilting
Stunted_Growth,affectsPart,Pepper
Vein_Yellowing,affectsPart,Corn
Orange,similarTo,Grape
Strawberry,hasSymptom,Tomato
Water_Soaked_Lesions,showsSymptom,Potato
Dark_Margins,hasDisease,White_Powdery_Growth
Proper_Irrigation,coOccursWith,Brown_Leaf_Spots
Citrus_Greening,hasSymptom,Corn
Powdery_Mildew,affectsPart,Apple_Scab
Biological_Control,showsSymptom,Squash
Citrus_Greening,showsSymptom,Mosaic_Patterns
Bacterial_Spot,coOccursWith,Stunted_Growth
Crop_Rotation,treatedBy,Apple
Northern_Leaf_Blight,hasDisease,Vein_Yellowing
Spider_Mites,similarTo,Apple
Powdery_Mildew,showsSymptom,Common_Rust
Northern_Leaf_Blight,showsSymptom,Corn
Tomato_Mosaic_Virus,showsSymptom,Spider_Mites
Powdery_Mildew,applicableTo,Remove_Infected_Plants
Peach,similarTo,Copper_Spray
Sanitation,affectsPart,Vein_Yellowing
Late_Blight,coOccursWith,Vein_Yellowing
Cedar_Apple_Rust,showsSymptom,Grape
Curling_Leaves,showsSymptom,Proper_Irrigation
Black_Rot,treatedBy,Water_Soaked_Lesions
Septoria_Leaf_Spot,applicableTo,Apple
Stunted_Growth,affectsPart,Grape
Stunted_Growth,coOccursWith,Brown_Leaf_Spots
Pepper,treatedBy,Yellowing_Leaves
Target_Spot,applicableTo,Soil_Solarization
Late_Blight,applicableTo,Resistant_Variety
Cherry,applicableTo,Potato
Leaf,affectsPart,Squash
Brown_Leaf_Spots,similarTo,Gray_Leaf_Spot
Leaf_Wilting,similarTo,Orange
Common_Rust,treatedBy,Leaf_Mold
Powdery_Mildew,applicableTo,Fungicide
Apple,similarTo,Fungicide
Leaf_Mold,hasSymptom,Esca
Pruning,hasDisease,Pepper
Stunted_Growth,affectsPart,Proper_Irrigation
Gray_Leaf_Spot,similarTo,Tomato
Dark_Margins,treatedBy,Corn
Apple,affectsPart,Peach
Potato,showsSymptom,Gray_Leaf_Spot
Cedar_Apple_Rust,hasDisease,Fungicide
Remove_Infected_Plants,coOccursWith,Powdery_Mildew
Potato,similarTo,Stunted_Growth
Leaf,hasDisease,Fungicide
Late_Blight,treatedBy,Bacterial_Spot
Curling_Leaves,applicableTo,Tomato
Soil_Solarization,similarTo,Fungicide
Grape,applicableTo,Sanitation
Sanitation,hasSymptom,Early_Blight
Leaf_Blight,treatedBy,Orange
Potato,hasDisease,Esca
Leaf_Mold,treatedBy,Apple
Septoria_Leaf_Spot,affectsPart,Crop_Rotation
Orange,showsSymptom,Corn
Curling_Leaves,applicableTo,Pepper
Proper_Irrigation,showsSymptom,Citrus_Greening
Potato,affectsPart,Proper_Irrigation
Crop_Rotation,showsSymptom,Leaf_Scorch
Esca,treatedBy,Target_Spot
Citrus_Greening,affectsPart,Leaf_Scorch
Strawberry,showsSymptom,Stunted_Growth
Sanitation,hasDisease,Sanitation
Proper_Irrigation,applicableTo,White_Powdery_Growth
Septoria_Leaf_Spot,similarTo,Cherry
Water_Soaked_Lesions,applicableTo,Leaf
Apple,hasSymptom,Esca
Late_Blight,hasDisease,Strawberry
Septoria_Leaf_Spot,applicableTo,Potato
Early_Blight,applicableTo,Tomato_Yellow_Leaf_Curl_Virus
Squash,applicableTo,Yellowing_Leaves
Fungicide,hasDisease,Leaf_Blight
Sanitation,coOccursWith,Fungicide
Peach,hasSymptom,Leaf_Wilting
Black_Rot,similarTo,Water_Soaked_Lesions
Mosaic_Patterns,coOccursWith,Proper_Irrigation
Remove_Infected_Plants,similarTo,Cherry
Sanitation,similarTo,Gray_Leaf_Spot
Brown_Leaf_Spots,hasSymptom,Brown_Leaf_Spots
Early_Blight,showsSymptom,Tomato_Yellow_Leaf_Curl_Virus
Target_Spot,coOccursWith,Remove_Infected_Plants
Potato,applicableTo,Resistant_Variety
Dark_Margins,similarTo,Sanitation
Crop_Rotation,affectsPart,Bacterial_Spot
Grape,affectsPart,Corn
Curling_Leaves,applicableTo,Pruning
Fungicide,applicableTo,Vein_Yellowing
Curling_Leaves,coOccursWith,Target_Spot
Fungicide,treatedBy,Spider_Mites
Leaf_Blight,hasDisease,Northern_Leaf_Blight
Stunted_Growth,treatedBy,Soil_Solarization
Early_Blight,affectsPart,Sanitation
Water_Soaked_Lesions,hasDisease,Powdery_Mildew
Late_Blight,treatedBy,Esca
Leaf,applicableTo,Tomato
Corn,similarTo,Copper_Spray
Citrus_Greening,similarTo,Fungicide
Peach,hasDisease,Curling_Leaves
Leaf,showsSymptom,Tomato_Mosaic_Virus
Brown_Leaf_Spots,hasSymptom,Soil_Solarization
Proper_Irrigation,affectsPart,Dark_Margins
Soil_Solarization,showsSymptom,Leaf_Mold
Esca,similarTo,Apple
Tomato_Mosaic_Virus,similarTo,Potato
Mosaic_Patterns,hasDisease,Leaf_Mold
Stunted_Growth,coOccursWith,Bacterial_Spot
Leaf,hasSymptom,Vein_Yellowing
Apple_Scab,treatedBy,Soil_Solarization
Common_Rust,showsSymptom,Squash
Strawberry,affectsPart,Grape
Sanitation,affectsPart,Grape
Mosaic_Patterns,hasDisease,Early_Blight
Necrotic_Tissue,hasDisease,Leaf_Mold
Early_Blight,treatedBy,Resistant_Variety
Black_Rot,hasDisease,Pepper
Esca,affectsPart,Pepper
Soil_Solarization,affectsPart,Brown_Leaf_Spots
Cedar_Apple_Rust,treatedBy,Citrus_Greening
Tomato,treatedBy,Mosaic_Patterns
Septoria_Leaf_Spot,applicableTo,Brown_Leaf_Spots
Orange,similarTo,Copper_Spray
Necrotic_Tissue,applicableTo,Remove_Infected_Plants
Citrus_Greening,affectsPart,Bacterial_Spot
Brown_Leaf_Spots,similarTo,Tomato
Corn,coOccursWith,Tomato
Esca,coOccursWith,Tomato
Northern_Leaf_Blight,similarTo,Resistant_Variety
Tomato,coOccursWith,Corn
Pepper,hasDisease,Leaf_Scorch
Septoria_Leaf_Spot,hasSymptom,Tomato_Mosaic_Virus
Remove_Infected_Plants,treatedBy,Vein_Yellowing
Septoria_Leaf_Spot,applicableTo,Biological_Control
Copper_Spray,similarTo,Sanitation
Remove_Infected_Plants,hasSymptom,Remove_Infected_Plants
Curling_Leaves,showsSymptom,Curling_Leaves
